iter	MAE
2466	3.878395928e-10
2467	7.583861698e-15
2468	1.028714827e-10
2469	7.583861698e-15
2470	7.583861698e-15
2471	2.859382906e-10
2472	7.583861698e-15
2473	6.990149279e-12
2474	7.583861698e-15
2475	7.583861698e-15
2476	1.984277776e-10
2477	7.583861698e-15
2478	7.583861698e-15
2479	3.731462656e-10
2480	7.583861698e-15
2481	8.904042e-11
2482	7.583861698e-15
2483	7.583861698e-15
2484	2.73309299e-10
2485	7.583861698e-15
2486	7.583861698e-15
2487	4.41485221e-10
2488	7.583861698e-15
2489	1.533372232e-10
2490	7.583861698e-15
2491	7.583861698e-15
2492	3.31988008e-10
2493	7.583861698e-15
2494	5.030943208e-11
2495	7.583861698e-15
2496	7.583861698e-15
2497	2.379555486e-10
2498	7.583861698e-15
2499	7.583861698e-15
2500	4.092139722e-10
2501	7.583861698e-15
2502	1.229684177e-10
2503	7.583861698e-15
2504	7.583861698e-15
2505	3.042668101e-10
2506	7.583861698e-15
2507	2.422206452e-11
2508	7.583861698e-15
2509	7.583861698e-15
2510	2.141420571e-10
2511	7.583861698e-15
2512	7.583861698e-15
2513	3.874759621e-10
2514	7.583861698e-15
2515	1.025109867e-10
2516	7.583861698e-15
2517	7.583861698e-15
2518	2.855918661e-10
2519	7.583861698e-15
2520	6.646929273e-12
2521	7.583861698e-15
2522	7.583861698e-15
2523	1.980980718e-10
2524	7.583861698e-15
2525	7.583861698e-15
2526	3.728295168e-10
2527	7.583861698e-15
2528	8.872666662e-11
2529	7.583861698e-15
2530	7.583861698e-15
2531	2.730079453e-10
2532	7.583861698e-15
2533	7.583861698e-15
2534	4.411957097e-10
2535	7.583861698e-15
2536	1.530504286e-10
2537	7.583861698e-15
2538	7.583861698e-15
2539	3.317126378e-10
2540	7.583861698e-15
2541	5.003677872e-11
2542	7.583861698e-15
2543	7.583861698e-15
2544	2.37693832e-10
2545	7.583861698e-15
2546	7.583861698e-15
2547	4.089626351e-10
2548	7.583861698e-15
2549	1.227195187e-10
2550	7.583861698e-15
2551	7.583861698e-15
2552	3.04027803e-10
2553	7.583861698e-15
2554	2.398549559e-11
2555	7.583861698e-15
2556	7.583861698e-15
2557	2.139150317e-10
2558	7.583861698e-15
2559	7.583861698e-15
2560	3.872579926e-10
2561	7.583861698e-15
2562	1.022952464e-10
2563	7.583861698e-15
2564	7.583861698e-15
2565	2.853848335e-10
2566	7.583861698e-15
2567	6.442056117e-12
2568	7.583861698e-15
2569	7.583861698e-15
2570	1.979014883e-10
2571	7.583861698e-15
2572	7.583861698e-15
2573	3.72640805e-10
2574	7.583861698e-15
2575	8.853990533e-11
2576	7.583861698e-15
2577	7.583861698e-15
2578	2.728287771e-10
2579	7.583861698e-15
2580	7.583861698e-15
2581	4.410238559e-10
2582	7.583861698e-15
2583	1.52880386e-10
2584	7.583861698e-15
2585	7.583861698e-15
2586	3.315494916e-10
2587	7.583861698e-15
2588	4.98753044e-11
2589	7.583861698e-15
2590	7.583861698e-15
2591	2.375389058e-10
2592	7.583861698e-15
2593	7.583861698e-15
2594	4.088139784e-10
2595	7.583861698e-15
2596	1.225725339e-10
2597	7.583861698e-15
2598	7.583861698e-15
2599	3.03886809e-10
2600	7.583861698e-15
2601	2.38459645e-11
2602	7.583861698e-15
2603	7.583861698e-15
2604	2.137811432e-10
2605	7.583861698e-15
2606	7.583861698e-15
2607	3.871295377e-10
2608	7.583861698e-15
2609	1.021682543e-10
2610	7.583861698e-15
2611	7.583861698e-15
2612	2.852629963e-10
2613	7.583861698e-15
2614	6.321472835e-12
2615	7.583861698e-15
2616	7.583861698e-15
2617	1.977857813e-10
2618	7.583861698e-15
2619	7.583861698e-15
2620	3.725298349e-10
2621	7.583861698e-15
2622	8.843011951e-11
2623	7.583861698e-15
2624	7.583861698e-15
2625	2.727234496e-10
2626	7.583861698e-15
2627	7.583861698e-15
2628	4.409227777e-10
2629	7.583861698e-15
2630	1.527804224e-10
2631	7.583861698e-15
2632	7.583861698e-15
2633	3.314537077e-10
2634	7.583861698e-15
2635	4.978056537e-11
2636	7.583861698e-15
2637	7.583861698e-15
2638	2.374481375e-10
2639	7.583861698e-15
2640	7.583861698e-15
2641	4.087269717e-10
2642	7.583861698e-15
2643	1.224864328e-10
2644	7.583861698e-15
2645	7.583861698e-15
2646	3.03804191e-10
2647	7.583861698e-15
2648	2.376425208e-11
2649	7.583861698e-15
2650	7.583861698e-15
2651	2.137027745e-10
2652	7.583861698e-15
2653	7.583861698e-15
2654	3.87054443e-10
2655	7.583861698e-15
2656	1.020939956e-10
2657	7.583861698e-15
2658	7.583861698e-15
2659	2.851918027e-10
2660	7.583861698e-15
2661	6.251184833e-12
2662	7.583861698e-15
2663	7.583861698e-15
2664	1.977184887e-10
2665	7.583861698e-15
2666	7.583861698e-15
2667	3.724652591e-10
2668	7.583861698e-15
2669	8.836624033e-11
2670	7.583861698e-15
2671	7.583861698e-15
2672	2.726622175e-10
2673	7.583861698e-15
2674	7.583861698e-15
2675	4.408639837e-10
2676	7.583861698e-15
2677	1.527222554e-10
2678	7.583861698e-15
2679	7.583861698e-15
2680	3.313977699e-10
2681	7.583861698e-15
2682	4.972532415e-11
2683	7.583861698e-15
2684	7.583861698e-15
2685	2.373950558e-10
2686	7.583861698e-15
2687	7.583861698e-15
2688	4.086761192e-10
2689	7.583861698e-15
2690	1.224362072e-10
2691	7.583861698e-15
2692	7.583861698e-15
2693	3.037560552e-10
2694	7.583861698e-15
2695	2.371667358e-11
2696	7.583861698e-15
2697	7.583861698e-15
2698	2.136572162e-10
2699	7.583861698e-15
2700	7.583861698e-15
2701	3.870106959e-10
2702	7.583861698e-15
2703	1.020507361e-10
2704	7.583861698e-15
2705	7.583861698e-15
2706	2.851503544e-10
2707	7.583861698e-15
2708	6.210154474e-12
2709	7.583861698e-15
2710	7.583861698e-15
2711	1.976790606e-10
2712	7.583861698e-15
2713	7.583861698e-15
2714	3.724275029e-10
2715	7.583861698e-15
2716	8.832897167e-11
2717	7.583861698e-15
2718	7.583861698e-15
2719	2.726264814e-10
2720	7.583861698e-15
2721	7.583861698e-15
2722	4.408297105e-10
2723	7.583861698e-15
2724	1.526884001e-10
2725	7.583861698e-15
2726	7.583861698e-15
2727	3.313653078e-10
2728	7.583861698e-15
2729	4.969321041e-11
2730	7.583861698e-15
2731	7.583861698e-15
2732	2.373643352e-10
2733	7.583861698e-15
2734	7.583861698e-15
2735	4.086466525e-10
2736	7.583861698e-15
2737	1.224070192e-10
2738	7.583861698e-15
2739	7.583861698e-15
2740	3.037281212e-10
2741	7.583861698e-15
2742	2.368901815e-11
2743	7.583861698e-15
2744	7.583861698e-15
2745	2.136306753e-10
2746	7.583861698e-15
2747	7.583861698e-15
2748	3.869853393e-10
2749	7.583861698e-15
2750	1.020255885e-10
2751	7.583861698e-15
2752	7.583861698e-15
2753	2.851262517e-10
2754	7.583861698e-15
2755	6.186330394e-12
2756	7.583861698e-15
2757	7.583861698e-15
2758	1.976562117e-10
2759	7.583861698e-15
2760	7.583861698e-15
2761	3.724056293e-10
2762	7.583861698e-15
2763	8.830737674e-11
2764	7.583861698e-15
2765	7.583861698e-15
2766	2.726057224e-10
2767	7.583861698e-15
2768	7.583861698e-15
2769	4.408098571e-10
2770	7.583861698e-15
2771	1.526687557e-10
2772	7.583861698e-15
2773	7.583861698e-15
2774	3.31346569e-10
2775	7.583861698e-15
2776	4.967461091e-11
2777	7.583861698e-15
2778	7.583861698e-15
2779	2.37346502e-10
2780	7.583861698e-15
2781	7.583861698e-15
2782	4.086295159e-10
2783	7.583861698e-15
2784	1.223900916e-10
2785	7.583861698e-15
2786	7.583861698e-15
2787	3.037118205e-10
2788	7.583861698e-15
2789	2.367285678e-11
2790	7.583861698e-15
2791	7.583861698e-15
2792	2.136152106e-10
2793	7.583861698e-15
2794	7.583861698e-15
2795	3.869704318e-10
2796	7.583861698e-15
2797	1.020109597e-10
2798	7.583861698e-15
2799	7.583861698e-15
2800	2.851122498e-10
2801	7.583861698e-15
2802	6.172467844e-12
2803	7.583861698e-15
2804	7.583861698e-15
2805	1.976429761e-10
2806	7.583861698e-15
2807	7.583861698e-15
2808	3.723928813e-10
2809	7.583861698e-15
2810	8.829469843e-11
2811	7.583861698e-15
2812	7.583861698e-15
2813	2.725936014e-10
2814	7.583861698e-15
2815	7.583861698e-15
2816	4.407982237e-10
2817	7.583861698e-15
2818	1.526572616e-10
2819	7.583861698e-15
2820	7.583861698e-15
2821	3.313354929e-10
2822	7.583861698e-15
2823	4.966367412e-11
2824	7.583861698e-15
2825	7.583861698e-15
2826	2.373360528e-10
2827	7.583861698e-15
2828	7.583861698e-15
2829	4.086195544e-10
2830	7.583861698e-15
2831	1.223801997e-10
2832	7.583861698e-15
2833	7.583861698e-15
2834	3.037023466e-10
2835	7.583861698e-15
2836	2.366359186e-11
2837	7.583861698e-15
2838	7.583861698e-15
2839	2.136064333e-10
2840	7.583861698e-15
2841	7.583861698e-15
2842	3.869620028e-10
2843	7.583861698e-15
2844	1.020025307e-10
2845	7.583861698e-15
2846	7.583861698e-15
2847	2.851041691e-10
2848	7.583861698e-15
2849	6.164456823e-12
2850	7.583861698e-15
2851	7.583861698e-15
2852	1.976353134e-10
2853	7.583861698e-15
2854	7.583861698e-15
2855	3.723855669e-10
2856	7.583861698e-15
2857	8.828745368e-11
2858	7.583861698e-15
2859	7.583861698e-15
2860	2.725867049e-10
2861	7.583861698e-15
2862	7.583861698e-15
2863	4.407916059e-10
2864	7.583861698e-15
2865	1.526506438e-10
2866	7.583861698e-15
2867	7.583861698e-15
2868	3.313292234e-10
2869	7.583861698e-15
2870	4.965747429e-11
2871	7.583861698e-15
2872	7.583861698e-15
2873	2.37330062e-10
2874	7.583861698e-15
2875	7.583861698e-15
2876	4.086137725e-10
2877	7.583861698e-15
2878	1.223744179e-10
2879	7.583861698e-15
2880	7.583861698e-15
2881	3.036967737e-10
2882	7.583861698e-15
2883	2.365808864e-11
2884	7.583861698e-15
2885	7.583861698e-15
2886	2.136010694e-10
2887	7.583861698e-15
2888	7.583861698e-15
2889	3.869569176e-10
2890	7.583861698e-15
2891	1.019975151e-10
2892	7.583861698e-15
2893	7.583861698e-15
2894	2.850992928e-10
2895	7.583861698e-15
2896	6.15965021e-12
2897	7.583861698e-15
2898	7.583861698e-15
2899	1.976307158e-10
2900	7.583861698e-15
2901	7.583861698e-15
2902	3.723811086e-10
2903	7.583861698e-15
2904	8.828306503e-11
2905	7.583861698e-15
2906	7.583861698e-15
2907	2.725824556e-10
2908	7.583861698e-15
2909	7.583861698e-15
2910	4.407874959e-10
2911	7.583861698e-15
2912	1.526466035e-10
2913	7.583861698e-15
2914	7.583861698e-15
2915	3.313253224e-10
2916	7.583861698e-15
2917	4.965364293e-11
2918	7.583861698e-15
2919	7.583861698e-15
2920	2.3732637e-10
2921	7.583861698e-15
2922	7.583861698e-15
2923	4.086102198e-10
2924	7.583861698e-15
2925	1.223710045e-10
2926	7.583861698e-15
2927	7.583861698e-15
2928	3.036935693e-10
2929	7.583861698e-15
2930	2.365495389e-11
2931	7.583861698e-15
2932	7.583861698e-15
2933	2.135980739e-10
2934	7.583861698e-15
2935	7.583861698e-15
2936	3.869540615e-10
2937	7.583861698e-15
2938	1.019947286e-10
2939	7.583861698e-15
2940	7.583861698e-15
2941	2.850966457e-10
2942	7.583861698e-15
2943	6.15700309e-12
2944	7.583861698e-15
2945	7.583861698e-15
2946	1.976281383e-10
2947	7.583861698e-15
2948	7.583861698e-15
2949	3.723786705e-10
2950	7.583861698e-15
2951	8.82806269e-11
2952	7.583861698e-15
2953	7.583861698e-15
2954	2.725801568e-10
2955	7.583861698e-15
2956	7.583861698e-15
2957	4.407853364e-10
2958	7.583861698e-15
2959	1.526445137e-10
2960	7.583861698e-15
2961	7.583861698e-15
2962	3.313233022e-10
2963	7.583861698e-15
2964	4.965169242e-11
2965	7.583861698e-15
2966	7.583861698e-15
2967	2.373244195e-10
2968	7.583861698e-15
2969	7.583861698e-15
2970	4.086082693e-10
2971	7.583861698e-15
2972	1.22369054e-10
2973	7.583861698e-15
2974	7.583861698e-15
2975	3.036916884e-10
2976	7.583861698e-15
2977	2.36531427e-11
2978	7.583861698e-15
2979	7.583861698e-15
2980	2.135963324e-10
2981	7.583861698e-15
2982	7.583861698e-15
2983	3.869522503e-10
2984	7.583861698e-15
2985	1.019929175e-10
2986	7.583861698e-15
2987	7.583861698e-15
2988	2.850949042e-10
2989	7.583861698e-15
2990	6.155331225e-12
2991	7.583861698e-15
2992	7.583861698e-15
2993	1.976264665e-10
2994	7.583861698e-15
2995	7.583861698e-15
2996	3.723770683e-10
2997	7.583861698e-15
2998	8.827909435e-11
2999	7.583861698e-15
3000	7.583861698e-15
3001	2.725785546e-10
3002	7.583861698e-15
3003	7.583861698e-15
3004	4.407838039e-10
3005	7.583861698e-15
3006	1.526429811e-10
3007	7.583861698e-15
3008	7.583861698e-15
3009	3.313217697e-10
3010	7.583861698e-15
3011	4.965022954e-11
3012	7.583861698e-15
3013	7.583861698e-15
3014	2.373230959e-10
3015	7.583861698e-15
3016	7.583861698e-15
3017	4.086070851e-10
3018	7.583861698e-15
3019	1.223678697e-10
3020	7.583861698e-15
3021	7.583861698e-15
3022	3.036905739e-10
3023	7.583861698e-15
3024	2.365195847e-11
3025	7.583861698e-15
3026	7.583861698e-15
3027	2.135952178e-10
3028	7.583861698e-15
3029	7.583861698e-15
3030	3.86951275e-10
3031	7.583861698e-15
3032	1.019919422e-10
3033	7.583861698e-15
3034	7.583861698e-15
3035	2.850939289e-10
3036	7.583861698e-15
3037	6.15435597e-12
3038	7.583861698e-15
3039	7.583861698e-15
3040	1.976256305e-10
3041	7.583861698e-15
3042	7.583861698e-15
3043	3.723762323e-10
3044	7.583861698e-15
3045	8.827832808e-11
3046	7.583861698e-15
3047	7.583861698e-15
3048	2.725779276e-10
3049	7.583861698e-15
3050	7.583861698e-15
3051	4.407831769e-10
3052	7.583861698e-15
3053	1.526423542e-10
3054	7.583861698e-15
3055	7.583861698e-15
3056	3.313211427e-10
3057	7.583861698e-15
3058	4.964960259e-11
3059	7.583861698e-15
3060	7.583861698e-15
3061	2.373224689e-10
3062	7.583861698e-15
3063	7.583861698e-15
3064	4.086064581e-10
3065	7.583861698e-15
3066	1.223672428e-10
3067	7.583861698e-15
3068	7.583861698e-15
3069	3.036900166e-10
3070	7.583861698e-15
3071	2.365140118e-11
3072	7.583861698e-15
3073	7.583861698e-15
3074	2.135947302e-10
3075	7.583861698e-15
3076	7.583861698e-15
3077	3.869507874e-10
3078	7.583861698e-15
3079	1.147851945e-10
3080	7.583861698e-15
3081	7.583861698e-15
3082	3.091800041e-10
3083	7.583861698e-15
3084	4.161064747e-11
3085	7.583861698e-15
3086	7.583861698e-15
3087	2.423955351e-10
3088	7.583861698e-15
3089	7.583861698e-15
3090	4.256464572e-10
3091	7.583861698e-15
3092	1.511938919e-10
3093	7.583861698e-15
3094	7.583861698e-15
3095	3.424090924e-10
3096	7.583861698e-15
3097	7.28758514e-11
3098	7.583861698e-15
3099	7.583861698e-15
3100	2.709303741e-10
3101	7.583861698e-15
3102	5.621588241e-12
3103	7.583861698e-15
3104	7.583861698e-15
3105	2.095491646e-10
3106	7.583861698e-15
3107	7.583861698e-15
3108	3.956683805e-10
3109	7.583861698e-15
3110	1.229875048e-10
3111	7.583861698e-15
3112	7.583861698e-15
3113	3.166659201e-10
3114	7.583861698e-15
3115	4.865421581e-11
3116	7.583861698e-15
3117	7.583861698e-15
3118	2.488239267e-10
3119	7.583861698e-15
3120	7.583861698e-15
3121	4.315134503e-10
3122	7.583861698e-15
3123	1.562659131e-10
3124	7.583861698e-15
3125	7.583861698e-15
3126	3.4624052e-10
3127	7.583861698e-15
3128	7.494367008e-11
3129	7.583861698e-15
3130	7.583861698e-15
3131	2.709954375e-10
3132	7.583861698e-15
3133	3.152312912e-12
3134	7.583861698e-15
3135	7.583861698e-15
3136	2.045391417e-10
3137	7.583861698e-15
3138	7.583861698e-15
3139	3.87762687e-10
3140	7.583861698e-15
3141	1.11553479e-10
3142	7.583861698e-15
3143	7.583861698e-15
3144	3.020956144e-10
3145	7.583861698e-15
3146	3.017223298e-11
3147	7.583861698e-15
3148	7.583861698e-15
3149	2.270902356e-10
3150	7.583861698e-15
3151	7.583861698e-15
3152	4.063606554e-10
3153	7.583861698e-15
3154	1.271289937e-10
3155	7.583861698e-15
3156	7.583861698e-15
3157	3.145017602e-10
3158	7.583861698e-15
3159	4.009099161e-11
3160	7.583861698e-15
3161	7.583861698e-15
3162	2.344926977e-10
3163	7.583861698e-15
3164	7.583861698e-15
3165	4.11564963e-10
3166	7.583861698e-15
3167	1.305212083e-10
3168	7.583861698e-15
3169	7.583861698e-15
3170	3.161825421e-10
3171	7.583861698e-15
3172	4.030053205e-11
3173	7.583861698e-15
3174	7.583861698e-15
3175	2.333933766e-10
3176	7.583861698e-15
3177	7.583861698e-15
3178	4.093478607e-10
3179	7.583861698e-15
3180	1.272584936e-10
3181	7.583861698e-15
3182	7.583861698e-15
3183	3.120979663e-10
3184	7.583861698e-15
3185	3.538427293e-11
3186	7.583861698e-15
3187	7.583861698e-15
3188	2.278971892e-10
3189	7.583861698e-15
3190	7.583861698e-15
3191	4.033826454e-10
3192	7.583861698e-15
3193	1.207257497e-10
3194	7.583861698e-15
3195	7.583861698e-15
3196	3.052703472e-10
3197	7.583861698e-15
3198	2.812134193e-11
3199	7.583861698e-15
3200	7.583861698e-15
3201	2.204794017e-10
3202	7.583861698e-15
3203	7.583861698e-15
3204	3.958707458e-10
3205	7.583861698e-15
3206	1.12938689e-10
3207	7.583861698e-15
3208	7.583861698e-15
3209	2.974868392e-10
3210	7.583861698e-15
3211	2.014201667e-11
3212	7.583861698e-15
3213	7.583861698e-15
3214	2.125801866e-10
3215	7.583861698e-15
3216	7.583861698e-15
3217	3.880813863e-10
3218	7.583861698e-15
3219	1.050475546e-10
3220	7.583861698e-15
3221	7.583861698e-15
3222	2.897881086e-10
3223	7.583861698e-15
3224	1.253537804e-11
3225	7.583861698e-15
3226	7.583861698e-15
3227	2.053547333e-10
3228	7.583861698e-15
3229	7.583861698e-15
3230	3.813357583e-10
3231	7.583861698e-15
3232	9.867259305e-11
3233	7.583861698e-15
3234	7.583861698e-15
3235	2.839698782e-10
3236	7.583861698e-15
3237	7.06106423e-12
3238	7.583861698e-15
3239	7.583861698e-15
3240	2.003585033e-10
3241	7.583861698e-15
3242	7.583861698e-15
3243	3.767758851e-10
3244	7.583861698e-15
3245	9.438230815e-11
3246	7.583861698e-15
3247	7.583861698e-15
3248	2.800543001e-10
3249	7.583861698e-15
3250	3.376900145e-12
3251	7.583861698e-15
3252	7.583861698e-15
3253	1.969961036e-10
3254	7.583861698e-15
3255	7.583861698e-15
3256	3.737071067e-10
3257	7.583861698e-15
3258	9.149485752e-11
3259	7.583861698e-15
3260	7.583861698e-15
3261	2.774190225e-10
3262	7.583861698e-15
3263	8.973846416e-13
3264	7.583861698e-15
3265	7.583861698e-15
3266	1.947330947e-10
3267	7.583861698e-15
3268	7.583861698e-15
3269	3.716416565e-10
3270	7.583861698e-15
3271	8.955145348e-11
3272	7.583861698e-15
3273	7.583861698e-15
3274	2.756453128e-10
3275	7.583861698e-15
3276	7.583861698e-15
3277	4.454880844e-10
3278	7.583861698e-15
3279	1.590335468e-10
3280	7.583861698e-15
3281	7.583861698e-15
3282	3.390597194e-10
3283	7.583861698e-15
3284	5.889508714e-11
3285	7.583861698e-15
3286	7.583861698e-15
3287	2.476660207e-10
3288	7.583861698e-15
3289	7.583861698e-15
3290	4.199520841e-10
3291	7.583861698e-15
3292	1.350067531e-10
3293	7.583861698e-15
3294	7.583861698e-15
3295	3.17131047e-10
3296	7.583861698e-15
3297	3.826238898e-11
3298	7.583861698e-15
3299	7.583861698e-15
3300	2.288351753e-10
3301	7.583861698e-15
3302	7.583861698e-15
3303	4.027657968e-10
3304	7.583861698e-15
3305	1.18836124e-10
3306	7.583861698e-15
3307	7.583861698e-15
3308	3.023725867e-10
3309	7.583861698e-15
3310	2.437615477e-11
3311	7.583861698e-15
3312	7.583861698e-15
3313	2.161614614e-10
3314	7.583861698e-15
3315	7.583861698e-15
3316	3.91198788e-10
3317	7.583861698e-15
3318	1.079527688e-10
3319	7.583861698e-15
3320	7.583861698e-15
3321	2.924396869e-10
3322	7.583861698e-15
3323	1.50303583e-11
3324	7.583861698e-15
3325	7.583861698e-15
3326	2.076319531e-10
3327	7.583861698e-15
3328	7.583861698e-15
3329	3.834141654e-10
3330	7.583861698e-15
3331	1.006282574e-10
3332	7.583861698e-15
3333	7.583861698e-15
3334	2.857548033e-10
3335	7.583861698e-15
3336	8.740522545e-12
3337	7.583861698e-15
3338	7.583861698e-15
3339	2.018913947e-10
3340	7.583861698e-15
3341	7.583861698e-15
3342	3.78174888e-10
3343	7.583861698e-15
3344	9.569855374e-11
3345	7.583861698e-15
3346	7.583861698e-15
3347	2.812555353e-10
3348	7.583861698e-15
3349	4.507150722e-12
3350	7.583861698e-15
3351	7.583861698e-15
3352	1.980276445e-10
3353	7.583861698e-15
3354	7.583861698e-15
3355	3.746485062e-10
3356	7.583861698e-15
3357	9.23805978e-11
3358	7.583861698e-15
3359	7.583861698e-15
3360	2.782273693e-10
3361	7.583861698e-15
3362	1.658013674e-12
3363	7.583861698e-15
3364	7.583861698e-15
3365	1.954273367e-10
3366	7.583861698e-15
3367	7.583861698e-15
3368	3.722754328e-10
3369	7.583861698e-15
3370	9.014775209e-11
3371	7.583861698e-15
3372	7.583861698e-15
3373	2.761895049e-10
3374	7.583861698e-15
3375	7.583861698e-15
3376	4.459847677e-10
3377	7.583861698e-15
3378	1.595008331e-10
3379	7.583861698e-15
3380	7.583861698e-15
3381	3.394861147e-10
3382	7.583861698e-15
3383	5.929633481e-11
3384	7.583861698e-15
3385	7.583861698e-15
3386	2.480322288e-10
3387	7.583861698e-15
3388	7.583861698e-15
3389	4.202864571e-10
3390	7.583861698e-15
3391	1.353213424e-10
3392	7.583861698e-15
3393	7.583861698e-15
3394	3.174181899e-10
3395	7.583861698e-15
3396	3.85326042e-11
3397	7.583861698e-15
3398	7.583861698e-15
3399	2.290817058e-10
3400	7.583861698e-15
3401	7.583861698e-15
3402	4.029907324e-10
3403	7.583861698e-15
3404	1.190477543e-10
3405	7.583861698e-15
3406	7.583861698e-15
3407	3.025657568e-10
3408	7.583861698e-15
3409	2.455790045e-11
3410	7.583861698e-15
3411	7.583861698e-15
3412	2.163274636e-10
3413	7.583861698e-15
3414	7.583861698e-15
3415	3.913503705e-10
3416	7.583861698e-15
3417	1.080952953e-10
3418	7.583861698e-15
3419	7.583861698e-15
3420	2.925697441e-10
3421	7.583861698e-15
3422	1.515268311e-11
3423	7.583861698e-15
3424	7.583861698e-15
3425	2.077435501e-10
3426	7.583861698e-15
3427	7.583861698e-15
3428	3.835160099e-10
3429	7.583861698e-15
3430	1.007240414e-10
3431	7.583861698e-15
3432	7.583861698e-15
3433	2.85842228e-10
3434	7.583861698e-15
3435	8.822792248e-12
3436	7.583861698e-15
3437	7.583861698e-15
3438	2.019664197e-10
3439	7.583861698e-15
3440	7.583861698e-15
3441	3.782433648e-10
3442	7.583861698e-15
3443	9.576299021e-11
3444	7.583861698e-15
3445	7.583861698e-15
3446	2.813143292e-10
3447	7.583861698e-15
3448	4.562461598e-12
3449	7.583861698e-15
3450	7.583861698e-15
3451	1.980781487e-10
3452	7.583861698e-15
3453	7.583861698e-15
3454	3.746946915e-10
3455	7.583861698e-15
3456	9.24240663e-11
3457	7.583861698e-15
3458	7.583861698e-15
3459	2.782670065e-10
3460	7.583861698e-15
3461	1.695212676e-12
3462	7.583861698e-15
3463	7.583861698e-15
3464	1.95461192e-10
3465	7.583861698e-15
3466	7.583861698e-15
3467	3.72306223e-10
3468	7.583861698e-15
3469	9.017680075e-11
3470	7.583861698e-15
3471	7.583861698e-15
3472	2.762160458e-10
3473	7.583861698e-15
3474	7.583861698e-15
3475	4.460090098e-10
3476	7.583861698e-15
3477	1.595236819e-10
3478	7.583861698e-15
3479	7.583861698e-15
3480	3.395070827e-10
3481	7.583861698e-15
3482	5.931597922e-11
3483	7.583861698e-15
3484	7.583861698e-15
3485	2.480501317e-10
3486	7.583861698e-15
3487	7.583861698e-15
3488	4.203027578e-10
3489	7.583861698e-15
3490	1.353366679e-10
3491	7.583861698e-15
3492	7.583861698e-15
3493	3.174322614e-10
3494	7.583861698e-15
3495	3.85458398e-11
3496	7.583861698e-15
3497	7.583861698e-15
3498	2.290938268e-10
3499	7.583861698e-15
3500	7.583861698e-15
3501	4.030018781e-10
3502	7.583861698e-15
3503	1.190582731e-10
3504	7.583861698e-15
3505	7.583861698e-15
3506	3.025538448e-10
3507	7.583861698e-15
3508	2.447869584e-11
3509	7.583861698e-15
3510	7.583861698e-15
3511	2.161668253e-10
3512	7.583861698e-15
3513	7.583861698e-15
3514	3.910708207e-10
3515	7.583861698e-15
3516	1.076503005e-10
3517	7.583861698e-15
3518	7.583861698e-15
3519	2.919651558e-10
3520	7.583861698e-15
3521	1.433444439e-11
3522	7.583861698e-15
3523	7.583861698e-15
3524	2.067331165e-10
3525	7.583861698e-15
3526	7.583861698e-15
3527	3.822871889e-10
3528	7.583861698e-15
3529	9.920828654e-11
3530	7.583861698e-15
3531	7.583861698e-15
3532	2.840891379e-10
3533	7.583861698e-15
3534	6.749400681e-12
3535	7.583861698e-15
3536	7.583861698e-15
3537	1.996423877e-10
3538	7.583861698e-15
3539	7.583861698e-15
3540	3.756498142e-10
3541	7.583861698e-15
3542	9.27946631e-11
3543	7.583861698e-15
3544	7.583861698e-15
3545	2.780734184e-10
3546	7.583861698e-15
3547	9.247614353e-13
3548	7.583861698e-15
3549	7.583861698e-15
3550	1.941682132e-10
3551	7.583861698e-15
3552	7.583861698e-15
3553	3.704983097e-10
3554	7.583861698e-15
3555	8.779035241e-11
3556	7.583861698e-15
3557	7.583861698e-15
3558	2.733549967e-10
3559	7.583861698e-15
3560	7.583861698e-15
3561	4.426789328e-10
3562	7.583861698e-15
3563	1.556133981e-10
3564	7.583861698e-15
3565	7.583861698e-15
3566	3.351672687e-10
3567	7.583861698e-15
3568	5.440299417e-11
3569	7.583861698e-15
3570	7.583861698e-15
3571	2.427446763e-10
3572	7.583861698e-15
3573	7.583861698e-15
3574	4.146062252e-10
3575	7.583861698e-15
3576	1.290632025e-10
3577	7.583861698e-15
3578	7.583861698e-15
3579	3.108046392e-10
3580	7.583861698e-15
3581	3.134832053e-11
3582	7.583861698e-15
3583	7.583861698e-15
3584	2.215769116e-10
3585	7.583861698e-15
3586	7.583861698e-15
3587	3.951636862e-10
3588	7.583861698e-15
3589	1.106456561e-10
3590	7.583861698e-15
3591	7.583861698e-15
3592	2.938765855e-10
3593	7.583861698e-15
3594	1.530133979e-11
3595	7.583861698e-15
3596	7.583861698e-15
3597	2.068169885e-10
3598	7.583861698e-15
3599	7.583861698e-15
3600	3.815813135e-10
3601	7.583861698e-15
3602	9.775418173e-11
3603	7.583861698e-15
3604	7.583861698e-15
3605	2.820039736e-10
3606	7.583861698e-15
3607	4.023076068e-12
3608	7.583861698e-15
3609	7.583861698e-15
3610	1.96420982e-10
3611	7.583861698e-15
3612	7.583861698e-15
3613	3.719933055e-10
3614	7.583861698e-15
3615	8.863276352e-11
3616	7.583861698e-15
3617	7.583861698e-15
3618	2.735833456e-10
3619	7.583861698e-15
3620	7.583861698e-15
3621	4.423604425e-10
3622	7.583861698e-15
3623	1.547842922e-10
3624	7.583861698e-15
3625	7.583861698e-15
3626	3.339036869e-10
3627	7.583861698e-15
3628	5.2705215e-11
3629	7.583861698e-15
3630	7.583861698e-15
3631	2.407082051e-10
